fpr,tpr,quality,coverage
1.0,1.0,0.0,5644
1.0,1.0,0.0,5644
0.4919724770642202,0.5213358070500927,0.029363329985872544,2840
0.4919724770642202,0.5213358070500927,0.029363329985872544,2840
0.5080275229357798,0.47866419294990725,-0.029363329985872544,2804
0.4243119266055046,0.4601113172541744,0.03579939064866983,2472
0.9942660550458715,0.9907235621521335,-0.0035424928937379807,5604
0.41857798165137616,0.45083487940630795,0.03225689775493179,2432
0.5814220183486238,0.549165120593692,-0.03225689775493179,3212
1.0,1.0,0.0,5644
1.0,0.9981447124304267,-0.0018552875695733162,5640
1.0,1.0,0.0,5644
0.20412844036697247,0.2541743970315399,0.050045956664567404,1260
0.20412844036697247,0.2541743970315399,0.050045956664567404,1260
0.7958715596330275,0.7458256029684601,-0.05004595666456735,4384
0.7958715596330275,0.7458256029684601,-0.05004595666456735,4384
0.5940366972477065,0.6530612244897959,0.0590245272420894,3480
0.38990825688073394,0.39888682745825604,0.008978570577522105,2220
0.6100917431192661,0.601113172541744,-0.00897857057752205,3424
0.4059633027522936,0.3469387755102041,-0.05902452724208951,2164
1.0,0.9981447124304267,-0.0018552875695733162,5640
0.4059633027522936,0.3450834879406308,-0.06087981481166277,2160
0.5940366972477065,0.6549165120593692,0.060879814811662714,3484
1.0,1.0,0.0,5644
0.29357798165137616,0.06493506493506493,-0.22864291671631123,1164
0.29357798165137616,0.06493506493506493,-0.22864291671631123,1164
0.7064220183486238,0.935064935064935,0.2286429167163112,4480
0.7064220183486238,0.935064935064935,0.2286429167163112,4480
0.40825688073394495,0.3692022263450835,-0.039054654388861465,2220
0.11467889908256881,0.3042671614100185,0.1895882623274497,1056
0.8853211009174312,0.6957328385899815,-0.18958826232744974,4588
0.591743119266055,0.6307977736549165,0.039054654388861465,3424
0.5688073394495413,0.5176252319109462,-0.05118210753859509,3100
0.16055045871559634,0.14842300556586271,-0.012127453149733625,880
0.8394495412844036,0.8515769944341373,0.012127453149733625,4764
1.0,1.0,0.0,5644
0.7339449541284404,0.2894248608534323,-0.44452009327500813,3184
0.7339449541284404,0.2894248608534323,-0.44452009327500813,3184
0.26605504587155965,0.7105751391465677,0.444520093275008,2460
0.26605504587155965,0.7105751391465677,0.444520093275008,2460
1.0,1.0,0.0,5644
0.26605504587155965,0.7105751391465677,0.444520093275008,2460
0.7339449541284404,0.2894248608534323,-0.44452009327500813,3184
1.0,1.0,0.0,5644
0.0,0.11873840445269017,0.11873840445269017,256
0.0,0.11873840445269017,0.11873840445269017,256
1.0,0.8812615955473099,-0.11873840445269013,5388
0.7706422018348624,0.8812615955473099,0.11061939371244744,4588
1.0,0.15955473098330242,-0.8404452690166976,3832
0.7706422018348624,0.04081632653061224,-0.7298258753042501,2776
0.22935779816513763,0.9591836734693877,0.7298258753042501,2868
0.0,0.8404452690166976,0.8404452690166976,1812
1.0,0.8942486085343229,-0.10575139146567714,5416
0.0,0.7346938775510204,0.7346938775510204,1584
1.0,0.2653061224489796,-0.7346938775510203,4060
1.0,1.0,0.0,5644
1.0,0.9916512059369202,-0.008348794063079756,5626
1.0,0.9916512059369202,-0.008348794063079756,5626
1.0,1.0,0.0,5644
1.0,0.9916512059369202,-0.008348794063079756,5626
1.0,1.0,0.0,5644
0.7385321100917431,0.948051948051948,0.2095198379602049,4620
0.7385321100917431,0.948051948051948,0.2095198379602049,4620
0.26146788990825687,0.05194805194805195,-0.2095198379602049,1024
0.26146788990825687,0.05194805194805195,-0.2095198379602049,1024
1.0,1.0,0.0,5644
0.26146788990825687,0.05194805194805195,-0.2095198379602049,1024
0.7385321100917431,0.948051948051948,0.2095198379602049,4620
1.0,1.0,0.0,5644
0.06880733944954129,0.21521335807050093,0.14640601862095964,704
0.06880733944954129,0.21521335807050093,0.14640601862095964,704
0.9311926605504587,0.7847866419294991,-0.1464060186209596,4940
0.9311926605504587,0.7847866419294991,-0.1464060186209596,4940
1.0,1.0,0.0,5644
0.9311926605504587,0.7847866419294991,-0.1464060186209596,4940
0.06880733944954129,0.21521335807050093,0.14640601862095964,704
1.0,1.0,0.0,5644
0.09862385321100918,0.029684601113172542,-0.06893925209783663,408
0.09862385321100918,0.029684601113172542,-0.06893925209783663,408
0.9013761467889908,0.9703153988868275,0.06893925209783669,5236
0.6513761467889908,0.9183673469387755,0.2669912001497847,4252
0.3922018348623853,0.31539888682745826,-0.07680294803492704,2048
0.04357798165137615,0.23376623376623376,0.19018825211485763,656
0.9564220183486238,0.7662337662337663,-0.19018825211485757,4988
0.6077981651376146,0.6846011131725418,0.07680294803492715,3596
0.6055045871559633,0.6122448979591837,0.006740310803220351,3432
0.21330275229357798,0.29684601113172543,0.08354325883814745,1384
0.786697247706422,0.7031539888682746,-0.0835432588381474,4260
1.0,1.0,0.0,5644
0.25688073394495414,0.8664192949907236,0.6095385610457694,2764
0.25688073394495414,0.8664192949907236,0.6095385610457694,2764
0.7431192660550459,0.13358070500927643,-0.6095385610457694,2880
0.7431192660550459,0.13358070500927643,-0.6095385610457694,2880
1.0,1.0,0.0,5644
0.7431192660550459,0.13358070500927643,-0.6095385610457694,2880
0.25688073394495414,0.8664192949907236,0.6095385610457694,2764
1.0,1.0,0.0,5644
0.24770642201834864,0.11873840445269017,-0.12896801756565845,1120
0.24770642201834864,0.11873840445269017,-0.12896801756565845,1120
0.7522935779816514,0.8812615955473099,0.12896801756565845,4524
0.7522935779816514,0.8812615955473099,0.12896801756565845,4524
0.3944954128440367,0.1391465677179963,-0.2553488451260404,1676
0.14678899082568808,0.02040816326530612,-0.12638082756038196,556
0.8532110091743119,0.9795918367346939,0.12638082756038194,5088
0.6055045871559633,0.8608534322820037,0.2553488451260404,3968
0.944954128440367,1.0,0.05504587155963303,5452
0.5504587155963303,0.8608534322820037,0.3103947166856734,3776
0.44954128440366975,0.1391465677179963,-0.3103947166856734,1868
1.0,1.0,0.0,5644
0.8784403669724771,0.3116883116883117,-0.5667520552841654,3736
0.8784403669724771,0.3116883116883117,-0.5667520552841654,3736
0.12155963302752294,0.6883116883116883,0.5667520552841654,1908
0.12155963302752294,0.6883116883116883,0.5667520552841654,1908
0.9954128440366973,0.3784786641929499,-0.6169341798437473,4288
0.11697247706422019,0.06679035250463822,-0.05018212455958197,552
0.8830275229357798,0.9332096474953617,0.05018212455958193,5092
1.0,1.0,0.0,5644
0.9954128440366973,0.9962894248608535,0.0008765808241562034,5620
1.0,1.0,0.0,5644
0.823394495412844,0.3116883116883117,-0.5117061837245324,3544
0.823394495412844,0.3116883116883117,-0.5117061837245324,3544
0.17660550458715596,0.6883116883116883,0.5117061837245324,2100
0.05963302752293578,0.62152133580705,0.5618883082841143,1548
1.0,0.39888682745825604,-0.601113172541744,4348
0.05963302752293578,0.02040816326530612,-0.039224864257629666,252
0.9403669724770642,0.9795918367346939,0.03922486425762961,5392
0.0,0.601113172541744,0.601113172541744,1296
1.0,1.0,0.0,5644
0.0,0.601113172541744,0.601113172541744,1296
1.0,0.39888682745825604,-0.601113172541744,4348
1.0,1.0,0.0,5644
0.6651376146788991,0.3784786641929499,-0.2866589504859492,3136
0.6651376146788991,0.3784786641929499,-0.2866589504859492,3136
0.3348623853211009,0.62152133580705,0.28665895048594914,2508
0.16972477064220184,0.62152133580705,0.45179656516484823,1932
0.9954128440366973,0.5788497217068646,-0.4165631223298327,4720
0.1651376146788991,0.20037105751391465,0.03523344283501556,1008
0.8348623853211009,0.7996289424860853,-0.035233442835015616,4636
1.0,1.0,0.0,5644
1.0,0.9962894248608535,-0.0037105751391465214,5636
1.0,1.0,0.0,5644
